fighter_id,fighter_name,fighter_record,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_def,TD_Avg,TD_Acc,TD_Def,Sub_avg
3619,Andrei Semenov,Record: 34-9-2,"6' 0""",185 lbs.,--,Orthodox,"Jun 17, 1977",0.78,15%,2.44,60%,1.74,80%,55%,0.4
3620,Mackens Semerzier,Record: 8-4-0 (1 NC),"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980",2.91,45%,3.48,46%,2.14,50%,50%,2.1
3621,Brandon Sene,Record: 2-2-0,"5' 11""",205 lbs.,--,,"May 21, 1981",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3622,YeDam Seo,Record: 7-4-0,"5' 3""",115 lbs.,"63""",Orthodox,"Mar 20, 1992",1.07,27%,2.40,58%,0.50,20%,42%,0.0
3623,DongHyun Seo,Record: 7-3-1,"5' 7""",145 lbs.,"67""",Orthodox,"Aug 22, 1990",4.91,63%,3.35,41%,0.00,0%,0%,0.0
3624,Kim In Seok,Record: 3-6-0,"5' 6""",145 lbs.,--,Orthodox,"Oct 10, 1980",0.87,37%,5.19,60%,0.00,0%,0%,0.0
3625,Ray Seraille,Record: 8-9-0,"6' 3""",246 lbs.,--,,"Jun 23, 1979",5.29,27%,17.65,41%,0.00,0%,0%,0.0
3626,Ivan Serati,Record: 12-4-0,"6' 0""",205 lbs.,--,Orthodox,--,0.86,26%,5.33,29%,0.00,0%,0%,0.0
3627,Alex Serdyukov,Record: 8-5-0,"6' 2""",170 lbs.,"74""",Orthodox,"May 24, 1980",4.94,48%,3.10,46%,1.84,55%,67%,1.8
3628,Nicholas Sergiacomi,Record: 1-1-0,--,170 lbs.,--,,--,4.38,55%,3.94,59%,0.00,0%,0%,0.0
3629,Matt Serra,Record: 11-7-0,"5' 6""",170 lbs.,"68""",Orthodox,"Jun 02, 1974",1.98,39%,2.64,46%,2.05,20%,38%,0.9
3630,Nick Serra,Record: 7-3-0,"5' 9""",170 lbs.,--,Orthodox,"Mar 27, 1978",0.00,0%,1.73,43%,1.00,10%,0%,2.0
3631,Adrian Serrano,Record: 56-29-4,"5' 8""",170 lbs.,--,,"Dec 23, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3632,Fredy Serrano,Record: 3-2-0,"5' 3""",125 lbs.,"65""",Orthodox,"Sep 22, 1979",1.58,26%,1.89,61%,2.84,25%,84%,0.0
3633,Carl Seumanutafa,Record: 10-8-0,"6' 1""",255 lbs.,--,Orthodox,"Jun 15, 1983",0.00,0%,3.33,75%,0.00,0%,0%,0.0
3634,Igor Severino,Record: 8-1-0,"5' 7""",125 lbs.,"69""",Orthodox,"Apr 21, 2003",7.17,52%,4.33,47%,9.69,71%,50%,0.0
3635,Dan Severn,Record: 101-19-1,"6' 2""",250 lbs.,--,Southpaw,"Jun 08, 1958",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3636,Rosi Sexton,Record: 13-5-0,"5' 3""",135 lbs.,--,Orthodox,"Jul 16, 1977",3.31,39%,7.42,41%,0.75,10%,80%,0.0
3637,Rodrigo Sezinando,Record: 9-2-0,"5' 9""",170 lbs.,"71""",Orthodox,"Dec 11, 1997",2.25,27%,8.76,42%,3.37,25%,66%,0.0
3638,Scott Shaffer,Record: 0-1-0,"5' 7""",145 lbs.,--,Orthodox,--,2.40,67%,0.53,50%,0.00,0%,72%,3.0
3639,Edmen Shahbazyan,Record: 16-5-0,"6' 2""",185 lbs.,"75""",Orthodox,"Nov 20, 1997",3.80,48%,3.60,49%,1.62,37%,66%,0.4
3640,Leon Shahbazyan,Record: 7-2-0,"6' 4""",170 lbs.,"74""",Orthodox,"Nov 18, 1995",6.33,52%,8.18,32%,1.46,50%,0%,0.0
3641,Don Shainis,Record: 12-5-0,"5' 6""",145 lbs.,"67""",Orthodox,"Sep 16, 1990",3.42,50%,5.87,31%,0.97,25%,20%,1.9
3642,Liliya Shakirova,Record: 8-2-0,"5' 4""",125 lbs.,"65""",Orthodox,"Oct 24, 1991",2.70,30%,2.58,74%,0.00,0%,0%,0.0
3643,Kamal Shalorus,Record: 9-5-2,"5' 8""",155 lbs.,"68""",Orthodox,"Aug 27, 1972",3.06,32%,2.99,70%,2.07,50%,80%,0.0
3644,Ken Shamrock,Record: 28-17-2,"6' 1""",205 lbs.,"72""",Orthodox,"Feb 11, 1964",1.47,46%,4.30,39%,0.94,60%,44%,2.5
3645,Frank Shamrock,Record: 23-10-2,"5' 10""",185 lbs.,--,Orthodox,"Dec 08, 1972",4.75,53%,4.66,57%,0.35,50%,37%,1.1
3646,Shang Zhifa,Record: 32-8-0,"5' 7""",125 lbs.,"63""",Orthodox,"Mar 15, 1986",1.27,32%,1.27,60%,2.00,100%,0%,0.0
3647,Sean Sharaf,Record: 4-2-0,"6' 3""",252 lbs.,"77""",Orthodox,"Jul 11, 1993",7.41,43%,15.00,42%,0.93,11%,0%,0.0
3648,Priya Sharma,Record: 5-2-0,"5' 1""",115 lbs.,"59""",Orthodox,"Aug 29, 1991",1.33,16%,3.20,40%,0.00,0%,55%,0.0
3649,Jason Sharp,Record: 3-3-0,--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3650,Eric Shelton,Record: 12-6-0,"5' 6""",125 lbs.,"68""",Orthodox,"Feb 02, 1991",2.57,42%,1.88,63%,2.83,51%,46%,0.2
3651,Sean Sherk,Record: 36-4-1,"5' 6""",155 lbs.,"67""",Orthodox,"Aug 05, 1973",2.17,35%,2.71,55%,4.09,46%,56%,0.4
3652,Chase Sherman,Record: 16-12-0,"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",6.04,45%,6.65,52%,0.09,50%,74%,0.0
3653,Valentina Shevchenko,Record: 26-4-1,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",3.04,52%,2.00,63%,2.65,61%,76%,0.3
3654,Antonina Shevchenko,Record: 10-4-0,"5' 8""",125 lbs.,"67""",Southpaw,"Nov 20, 1984",3.86,55%,2.93,52%,0.43,42%,53%,0.4
3655,Shi Ming,Record: 17-6-0,"5' 2""",115 lbs.,"60""",Orthodox,"Nov 14, 1994",3.12,36%,2.92,53%,0.81,30%,57%,0.0
3656,Katsuyori Shibata,Record: 4-11-1,"6' 0""",168 lbs.,--,Orthodox,"Nov 17, 1979",2.06,35%,2.40,53%,0.49,50%,53%,0.7
3657,Jake Shields,Record: 31-9-1 (1 NC),"6' 0""",170 lbs.,"72""",Orthodox,"Jan 09, 1979",2.45,36%,1.80,56%,2.83,29%,35%,1.2
3658,Henrique Shiguemoto,Record: 13-4-1,"5' 11""",185 lbs.,"72""",Orthodox,"Jun 22, 1989",3.60,33%,6.00,16%,0.00,0%,50%,0.0
3659,Shunichi Shimizu,Record: 30-18-11 (1 NC),"5' 5""",135 lbs.,--,Orthodox,"Jan 31, 1985",0.14,33%,4.68,30%,0.00,0%,0%,0.0
3660,Wade Shipp,Record: 11-5-0,"6' 3""",245 lbs.,--,Orthodox,"Feb 09, 1975",4.29,86%,2.14,0%,0.00,0%,75%,0.0
3661,Raja Shippen,Record: 18-11-1,"5' 6""",145 lbs.,--,,"Oct 07, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3662,Yuya Shirai,Record: 26-14-2,"5' 8""",168 lbs.,--,Orthodox,"Apr 02, 1980",1.02,100%,4.07,55%,0.00,0%,0%,0.0
3663,Wes Shivers,Record: 7-1-0,"6' 8""",--,--,,"Mar 08, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3664,Alexander Shlemenko,Record: 56-9-0 (1 NC),"5' 11""",185 lbs.,--,,"May 20, 1984",4.36,60%,1.71,63%,0.00,0%,0%,0.0
3665,Josh Shockley,Record: 11-4-0,"6' 1""",155 lbs.,--,Orthodox,"Nov 15, 1989",1.40,33%,1.75,60%,0.00,0%,61%,0.8
3666,Josh Shockman,Record: 6-3-0,"6' 4""",235 lbs.,--,Southpaw,"Dec 29, 1980",0.87,32%,0.87,58%,0.00,0%,23%,0.0
3667,Akira Shoji,Record: 14-17-5,"5' 8""",195 lbs.,--,Orthodox,"Jan 31, 1974",1.03,34%,2.63,53%,1.79,73%,82%,0.4
3668,Liudvik Sholinian,Record: 9-4-1,"5' 10""",135 lbs.,"71""",Orthodox,"Jan 20, 1990",2.50,30%,5.67,55%,0.00,0%,66%,0.0
3669,Jack Shore,Record: 17-3-0,"5' 8""",145 lbs.,"71""",Orthodox,"Feb 06, 1995",3.60,58%,2.31,56%,3.22,39%,74%,0.6
3670,Landon Showalter,Record: 11-19-1,"6' 0""",185 lbs.,--,,"Jun 14, 1976",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3671,Ivan Shtyrkov,Record: 15-0-1,"6' 0""",205 lbs.,"74""",Orthodox,"Jun 09, 1988",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3672,Brandon Shuey,Record: 7-6-0,"5' 7""",155 lbs.,--,Orthodox,"Feb 01, 1976",0.68,33%,1.36,0%,0.00,0%,0%,10.2
3673,Ronal Siahaan,Record: 7-1-0,"5' 7""",125 lbs.,"71""",Southpaw,"May 05, 1996",0.63,66%,6.17,25%,0.00,0%,25%,0.0
3674,Sam Sicilia,Record: 15-8-0,"5' 8""",145 lbs.,"67""",Orthodox,"Feb 01, 1986",2.46,33%,3.55,59%,1.45,43%,70%,0.9
3675,Kiril Sidelnikov,Record: 11-4-0,"5' 11""",230 lbs.,--,,"Aug 17, 1988",2.87,28%,4.48,61%,0.00,0%,0%,0.0
3676,Serhiy Sidey,Record: 12-2-0,"5' 11""",135 lbs.,"72""",Switch,"Jul 04, 1996",4.49,39%,4.26,54%,1.58,25%,20%,1.3
3677,Steven Siler,Record: 29-16-0,"5' 11""",145 lbs.,"70""",Orthodox,"Feb 15, 1987",3.21,41%,2.96,54%,0.47,21%,55%,1.6
3678,Siala Siliga,Record: 12-5-0,"6' 1""",290 lbs.,--,Orthodox,"Oct 08, 1970",1.08,26%,1.96,50%,1.47,50%,80%,0.0
3679,Xavier Siller,Record: 5-5-0,"5' 5""",125 lbs.,--,,"Jun 06, 1994",1.02,36%,1.53,57%,3.83,100%,0%,0.0
3680,Assuerio Silva,Record: 16-8-0 (1 NC),"5' 10""",241 lbs.,--,Orthodox,"Jun 18, 1974",1.42,46%,4.20,54%,2.66,34%,25%,1.8
3681,Anderson Silva,Record: 34-11-0 (1 NC),"6' 2""",185 lbs.,"77""",Southpaw,"Apr 14, 1975",3.05,61%,2.05,60%,0.50,77%,69%,0.8
3682,Wanderlei Silva,Record: 35-13-1 (1 NC),"5' 11""",205 lbs.,"74""",Orthodox,"Jul 03, 1976",2.79,40%,2.19,60%,0.97,53%,62%,0.6
3683,Thiago Silva,Record: 19-6-0 (2 NC),"6' 2""",205 lbs.,"74""",Orthodox,"Nov 12, 1982",3.92,50%,2.55,67%,1.03,47%,70%,0.7
3684,Paulo Cesar Silva,Record: 2-6-0,"7' 5""",385 lbs.,--,Orthodox,"Jul 21, 1963",0.40,15%,2.72,47%,0.42,100%,16%,0.4
3685,Jean Silva,Record: 19-12-3 (1 NC),"5' 6""",160 lbs.,--,Orthodox,"Oct 08, 1977",0.73,22%,2.93,52%,0.00,0%,0%,0.0
3686,Edson Silva,Record: 14-12-0 (1 NC),--,205 lbs.,--,Orthodox,--,2.69,14%,5.37,50%,0.00,0%,0%,0.0
3687,Sidney Silva,Record: 8-4-0,"6' 3""",170 lbs.,--,Southpaw,"Feb 27, 1972",2.86,65%,3.30,34%,3.30,100%,0%,0.0
3688,Jay Silva,Record: 10-11-1,"6' 2""",185 lbs.,--,Southpaw,"May 25, 1981",1.13,34%,3.07,40%,0.00,0%,38%,1.0
3689,Antonio Silva,Record: 19-12-1,"6' 4""",264 lbs.,"82""",Orthodox,"Sep 14, 1979",2.89,45%,3.09,50%,0.82,29%,66%,0.8
3690,Fabio Silva,Record: 1-8-0,"5' 11""",205 lbs.,--,Orthodox,"Mar 31, 1982",0.09,11%,5.90,38%,0.00,0%,0%,0.0
3691,Erick Silva,Record: 19-9-0 (1 NC),"6' 0""",170 lbs.,"74""",Orthodox,"Jun 21, 1984",2.50,48%,4.18,49%,0.85,35%,56%,1.4
3692,Leandro Silva,Record: 20-6-1 (1 NC),"5' 9""",155 lbs.,"72""",Orthodox,"Nov 11, 1985",2.39,48%,2.08,63%,1.76,37%,65%,0.4
3693,Claudio Silva,Record: 14-4-0,"5' 11""",170 lbs.,"71""",Southpaw,"Sep 06, 1982",2.48,42%,3.00,46%,2.85,26%,44%,1.1
3694,Wagner Silva,Record: 6-3-0,"6' 0""",170 lbs.,--,Orthodox,"Feb 07, 1987",1.69,29%,2.87,65%,0.00,0%,58%,0.0
3695,Rafael Silva,Record: 28-6-0,"5' 7""",135 lbs.,--,,"Mar 20, 1985",0.67,50%,0.73,67%,0.00,0%,25%,1.0
3696,Joaquim Silva,Record: 14-6-0,"5' 8""",155 lbs.,"69""",Southpaw,"Feb 05, 1989",3.43,43%,4.17,53%,0.34,50%,70%,0.8
3697,Felipe Silva,Record: 8-2-0,"6' 0""",155 lbs.,"77""",Orthodox,"May 08, 1984",5.40,50%,1.80,59%,1.00,100%,71%,0.0
3698,Dayana Silva,Record: 7-4-0,"5' 7""",135 lbs.,--,Orthodox,"Aug 27, 1990",6.33,51%,5.93,57%,0.00,0%,42%,0.0
3699,Bruno Silva,Record: 15-7-2 (1 NC),"5' 4""",125 lbs.,"65""",Orthodox,"Mar 16, 1990",3.82,50%,4.55,52%,2.30,29%,63%,0.3
3700,Bruno Silva,Record: 23-13-0,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 13, 1989",3.86,48%,5.35,41%,0.77,22%,74%,0.0
3701,Gabriel Silva,Record: 8-2-0,"5' 6""",135 lbs.,"71""",Orthodox,"Aug 26, 1994",1.30,34%,3.47,45%,1.50,25%,38%,0.5
3702,Jacob Silva,Record: 6-4-0,"5' 5""",125 lbs.,"67""",Orthodox,"Feb 23, 1988",4.17,44%,4.92,56%,1.51,100%,66%,0.0
3703,Natalia Silva,Record: 20-5-1,"5' 4""",125 lbs.,"65""",Southpaw,"Feb 03, 1997",4.81,45%,2.36,66%,0.43,30%,90%,0.0
3704,Jansey Silva,Record: 7-2-0,"6' 2""",185 lbs.,"67""",Orthodox,"May 30, 1995",0.46,40%,2.32,33%,0.00,0%,0%,0.0
3705,Maria Silva,Record: 8-1-0,"5' 3""",115 lbs.,"64""",Orthodox,"Dec 19, 1995",3.00,57%,1.13,62%,2.00,100%,55%,0.5
3706,Karine Silva,Record: 19-6-0,"5' 5""",125 lbs.,"67""",Orthodox,"Dec 02, 1993",2.48,39%,3.04,48%,2.30,50%,21%,1.5
3707,Erik Silva,Record: 9-3-0,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 16, 1987",2.07,70%,1.57,40%,3.76,80%,62%,0.0
3708,Janaina Silva,Record: 5-1-0,"5' 1""",115 lbs.,"60""",Orthodox,"Feb 16, 1992",0.00,0%,1.50,62%,0.00,0%,0%,0.0
3709,Jhonata Silva,Record: 8-2-0,"5' 5""",125 lbs.,"66""",Orthodox,"Apr 24, 1997",4.86,52%,9.85,44%,0.00,0%,0%,0.0
3710,Jean Silva,Record: 17-3-0,"5' 7""",145 lbs.,"69""",Orthodox,"Dec 27, 1996",4.82,51%,4.50,53%,1.20,60%,78%,0.6
3711,Danny Silva,Record: 10-2-0,"5' 11""",145 lbs.,"70""",Switch,"Jan 30, 1997",6.67,55%,7.47,61%,2.00,33%,81%,0.2
3712,Frank Silva,Record: 7-1-0,--,125 lbs.,--,,"Aug 25, 2004",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3713,Samuel Silva,Record: 13-5-1,"6' 0""",155 lbs.,"72""",Orthodox,"Jan 02, 1996",2.58,27%,8.61,37%,0.00,0%,0%,0.0
3714,Douglas Silva de Andrade,Record: 29-6-0 (1 NC),"5' 7""",145 lbs.,"68""",Orthodox,"Jun 22, 1985",3.54,38%,3.93,57%,0.55,42%,72%,0.2
3715,Leonardo Silva de Oliveira,Record: 12-4-0,"6' 2""",185 lbs.,--,Orthodox,"Apr 23, 1992",1.07,40%,0.54,50%,24.11,50%,0%,0.0
3716,Marcus Silveira,Record: 6-4-0 (1 NC),"6' 3""",242 lbs.,--,Orthodox,"Dec 09, 1964",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3717,Elias Silverio,Record: 13-3-0,"5' 11""",155 lbs.,"73""",Orthodox,"Sep 22, 1986",3.67,49%,2.97,51%,1.62,38%,85%,0.2
3718,Sim Kai Xiong,Record: 7-2-0,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 06, 1997",2.85,42%,3.64,55%,3.49,25%,100%,0.0
3719,Jamey Simmons,Record: 7-4-0,"5' 6""",135 lbs.,"70""",Orthodox,"Sep 11, 1992",0.79,21%,1.92,74%,0.00,0%,50%,0.0
3720,Ricky Simon,Record: 22-7-0,"5' 6""",135 lbs.,"69""",Orthodox,"Aug 31, 1992",3.04,43%,3.85,61%,4.66,41%,76%,0.3
3721,Aaron Simpson,Record: 12-5-0,"6' 0""",170 lbs.,"73""",Orthodox,"Jul 20, 1974",3.60,52%,2.53,56%,3.78,34%,83%,0.5
3722,Wes Sims,Record: 24-14-1 (2 NC),"6' 10""",260 lbs.,--,Orthodox,"Aug 04, 1979",0.98,51%,2.95,37%,0.00,0%,40%,2.3
3723,Marlon Sims,Record: 3-4-0,--,170 lbs.,--,,"Jan 18, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3724,Tony Sims,Record: 12-4-0,"5' 11""",155 lbs.,"70""",Southpaw,"Oct 14, 1985",1.81,63%,0.76,65%,0.71,50%,50%,0.7
3725,Everett Sims,Record: 4-1-0,"6' 5""",260 lbs.,"77""",Southpaw,"Sep 04, 1988",0.81,66%,2.19,30%,0.00,0%,42%,1.2
3726,Lodune Sincaid,Record: 15-9-0,"5' 9""",185 lbs.,--,Orthodox,"May 07, 1973",2.72,42%,6.17,57%,0.00,0%,75%,0.0
3727,Rob Sinclair,Record: 13-5-0,"5' 8""",155 lbs.,--,,"Feb 20, 1980",1.20,33%,1.73,73%,0.00,0%,50%,0.0
3728,Rory Singer,Record: 11-9-0,"6' 2""",185 lbs.,"77""",Orthodox,"May 28, 1976",2.55,39%,2.42,63%,0.39,25%,64%,0.8
3729,Rana Rudra Pratap Singh,Record: 11-2-0,"5' 10""",135 lbs.,"69""",Orthodox,"May 09, 1997",0.00,0%,9.05,27%,0.00,0%,0%,0.0
3730,Kiran Singh,Record: 7-4-0,"5' 1""",115 lbs.,"65""",Orthodox,"Jul 25, 2000",0.00,0%,19.51,23%,0.00,0%,0%,0.0
3731,Elvis Sinosic,Record: 7-11-2,"6' 3""",205 lbs.,"77""",Orthodox,"Feb 13, 1971",1.13,37%,4.60,53%,0.00,0%,0%,1.2
3732,Mitchell Sipe,Record: 4-1-0,"6' 2""",245 lbs.,--,Orthodox,"Apr 09, 1996",5.50,56%,9.98,46%,1.53,20%,0%,0.0
3733,Gian Siqueira,Record: 19-5-0,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1994",0.80,100%,3.41,19%,0.00,0%,0%,0.0
3734,Jeremia Siregar,Record: 6-3-0,"5' 2""",125 lbs.,"63""",Orthodox,"Jul 27, 1991",2.80,42%,7.37,29%,0.00,0%,75%,0.0
3735,AJ Siscoe,Record: 1-2-0,"5' 7""",135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3736,Yokthai Sithoar,Record: 0-1-0,"5' 7""",143 lbs.,--,,"Dec 25, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3737,Jeri Sitzes,Record: 3-1-0,"5' 5""",125 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3738,Dennis Siver,Record: 23-11-0 (1 NC),"5' 6""",145 lbs.,"70""",Orthodox,"Jan 13, 1979",3.87,32%,2.67,65%,0.87,32%,65%,0.3
3739,Chas Skelly,Record: 19-3-0 (1 NC),"5' 11""",145 lbs.,"72""",Orthodox,"May 11, 1985",2.01,40%,3.21,49%,1.74,34%,39%,2.3
3740,Matt Skelton,Record: 0-1-0,"6' 3""",265 lbs.,--,Orthodox,"Jan 23, 1967",0.00,0%,0.54,0%,0.00,0%,66%,0.0
3741,Zach Skinner,Record: 10-11-0,"5' 6""",145 lbs.,--,Orthodox,--,0.53,50%,2.40,32%,5.00,27%,100%,1.0
3742,Brian Sleeman,Record: 9-9-1,"5' 8""",185 lbs.,--,,--,4.00,48%,1.85,70%,9.23,100%,100%,0.0
3743,Joe Slick,Record: 16-5-3,"6' 0""",199 lbs.,--,Orthodox,"Oct 17, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3744,Ray Sloan,Record: 8-1-0,"6' 1""",205 lbs.,--,,"Jul 14, 1985",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3745,Kestutis Smirnovas,Record: 24-8-2,"5' 10""",200 lbs.,--,Orthodox,"Apr 08, 1976",4.95,52%,5.05,54%,1.55,50%,100%,1.6
3746,Maurice Smith,Record: 12-14-0,"6' 2""",221 lbs.,--,Orthodox,"Dec 13, 1961",0.41,46%,0.47,60%,0.89,50%,20%,0.9
3747,Patrick Smith,Record: 20-17-0,"6' 2""",225 lbs.,--,Orthodox,"Aug 28, 1963",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3748,Scott Smith,Record: 18-11-0 (1 NC),"6' 0""",185 lbs.,"70""",Orthodox,"May 21, 1979",1.90,27%,5.87,50%,0.12,6%,58%,0.5
3749,Eric Smith,Record: 1-1-0,--,--,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3750,Josh Smith,Record: 9-8-0,"6' 0""",155 lbs.,--,Orthodox,"Jul 02, 1982",0.73,28%,1.40,54%,0.00,0%,57%,2.0
3751,David Smith,Record: 5-1-0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3752,Adam Smith,Record: 0-3-0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3753,Dillon Smith,Record: 0-0-0,"6' 0""",170 lbs.,--,,"Jan 07, 1984",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3754,Trevor Smith,Record: 15-10-0,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981",3.29,55%,3.31,51%,1.70,32%,60%,0.7
3755,Anthony Smith,Record: 38-22-0,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",3.19,49%,5.04,44%,0.44,22%,50%,0.6
3756,Colton Smith,Record: 7-4-0,"6' 0""",155 lbs.,"71""",Orthodox,"Aug 14, 1987",1.64,41%,2.30,51%,4.09,36%,25%,1.4
3757,Gilbert Smith,Record: 12-6-0,"5' 9""",185 lbs.,--,Southpaw,"Oct 19, 1981",1.09,41%,2.73,35%,3.51,60%,0%,1.2
3758,Leslie Smith,Record: 10-7-1,"5' 9""",135 lbs.,"66""",Orthodox,"Aug 17, 1982",7.56,40%,8.41,51%,0.00,0%,62%,0.0
3759,Devonte Smith,Record: 11-4-0,"5' 9""",155 lbs.,"76""",Orthodox,"Jul 30, 1993",4.55,53%,3.91,49%,0.35,25%,85%,0.3
3760,Cole Smith,Record: 7-2-0,"5' 11""",135 lbs.,"67""",Orthodox,"Apr 05, 1989",1.78,35%,1.96,49%,1.67,33%,45%,1.7
3761,Nate Smith,Record: 6-1-0,"5' 6""",125 lbs.,"69""",Switch,"Apr 09, 1995",1.28,38%,2.04,35%,0.00,0%,33%,2.3
3762,Braxton Smith,Record: 5-2-0,"5' 11""",257 lbs.,"72""",Orthodox,"Jan 01, 1990",6.46,48%,11.54,32%,0.00,0%,100%,0.0
3763,Elijah Smith,Record: 9-1-0,"5' 9""",135 lbs.,"71""",Orthodox,"Sep 05, 2002",4.45,47%,3.40,47%,3.51,53%,57%,0.9
3764,Jacobe Smith,Record: 12-0-0,"5' 10""",170 lbs.,"72""",Southpaw,"Jan 17, 1996",6.89,67%,2.78,47%,7.78,91%,100%,0.7
3765,Walter Smith-Cotito,Record: 4-5-0 (1 NC),"5' 8""",135 lbs.,--,,--,2.95,36%,3.53,68%,2.16,33%,57%,0.0
3766,Justin Smitley,Record: 10-7-1,--,145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3767,Dmitrii Smoliakov,Record: 9-3-0,"6' 2""",253 lbs.,"74""",Switch,"Aug 05, 1982",1.44,42%,3.81,55%,0.00,0%,75%,0.0
3768,Louis Smolka,Record: 17-9-0,"5' 9""",135 lbs.,"68""",Orthodox,"Jul 16, 1991",4.67,47%,4.11,53%,1.69,35%,32%,1.8
3769,Cameron Smotherman,Record: 12-6-0,"5' 9""",135 lbs.,"69""",Orthodox,"Sep 17, 1997",4.07,37%,3.52,58%,0.00,0%,62%,0.0
3770,Shimon Smotritsky,Record: 8-2-0,"6' 2""",170 lbs.,"74""",Orthodox,"Aug 22, 2000",3.52,34%,8.67,56%,3.52,33%,50%,0.0
3771,Richie Smullen,Record: 3-1-1,"5' 9""",155 lbs.,"68""",Orthodox,"Aug 17, 1991",1.98,77%,2.26,65%,8.49,66%,0%,0.0
3772,Devin Smyth,Record: 4-2-0,"5' 10""",170 lbs.,"72""",Switch,"Jul 21, 1995",2.60,68%,6.73,25%,4.00,26%,100%,0.0
3773,Denis Sobolev,Record: 4-7-0,"6' 3""",216 lbs.,--,Orthodox,"Aug 26, 1975",0.00,0%,5.45,33%,0.00,0%,0%,0.0
3774,Peter Sobotta,Record: 17-7-1,"6' 0""",170 lbs.,"75""",Southpaw,"Jan 11, 1987",2.14,40%,2.90,58%,1.53,32%,77%,0.5
3775,Renato Sobral,Record: 37-11-0,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 07, 1975",2.23,45%,1.53,57%,2.48,42%,65%,2.6
3776,Rameau Thierry Sokoudjou,Record: 18-18-0,"5' 10""",205 lbs.,"78""",Orthodox,"Apr 18, 1984",2.26,45%,2.61,56%,1.93,47%,78%,0.9
3777,Axel Sola,Record: 11-0-1,"6' 2""",155 lbs.,"74""",Southpaw,"Sep 17, 1997",3.74,42%,2.74,75%,1.25,25%,0%,0.0
3778,Alexander Soldatkin,Record: 14-4-0,"6' 2""",250 lbs.,"75""",Orthodox,"Jun 10, 1993",1.16,60%,1.35,26%,1.45,50%,50%,0.0
3779,Joe Solecki,Record: 13-6-0,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 27, 1993",1.97,53%,1.85,50%,2.06,48%,14%,1.4
3780,Chris Solomon,Record: 0-0-0,"5' 11""",155 lbs.,--,,--,0.00,0%,2.80,37%,0.00,0%,33%,0.0
3781,Joe Son,Record: 0-4-0,"5' 4""",236 lbs.,--,Orthodox,"Nov 22, 1970",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3782,Paul Song,Record: 2-2-0,--,185 lbs.,--,,"Jan 20, 1987",0.00,0%,0.00,0%,0.00,0%,0%,0.0
3783,Song Kenan,Record: 22-9-0,"6' 0""",170 lbs.,"71""",Orthodox,"Mar 10, 1990",4.49,46%,5.82,51%,0.42,30%,73%,0.0
3784,Song Yadong,Record: 22-9-1 (1 NC),"5' 8""",135 lbs.,"67""",Orthodox,"Dec 02, 1997",4.42,43%,3.94,55%,0.78,39%,73%,0.1
3785,YoungJae Song,Record: 6-1-1,"5' 7""",145 lbs.,"70""",Orthodox,"Jan 03, 1996",3.33,58%,2.33,55%,0.00,0%,45%,0.0
3786,Hyeonjong Song,Record: 8-1-0,--,135 lbs.,--,,"Apr 23, 2002",0.00,0%,0.00,0%,0.00,0%,0%,0.0
