fighter_id,fighter_name,height,weight,reach,stance,dob,wins,losses,draws
3918,Floyd Sword,72,185,0,Orthodox,"Aug 24, 1976",12,3,0
3919,Oumar Sy,76,205,83,Orthodox,"Nov 21, 1995",12,1,0
3920,Klaudia Sygula,68,135,69,Orthodox,"Dec 30, 1998",8,2,0
3921,Bentley Syler,64,125,0,Orthodox,"Dec 22, 1982",5,1,0
3922,Kevin Syler,69,155,71,Switch,"Jul 29, 1993",10,1,0
3923,Leo Sylvest,71,205,0,Orthodox,"Sep 03, 1973",10,16,0
3924,Tony Sylvester,73,225,0,Southpaw,"Jan 27, 1978",11,3,0
3925,Tim Sylvia,80,265,80,Orthodox,"Mar 05, 1976",31,10,0
3926,Kevin Szaflarski,77,260,77,Orthodox,"Dec 30, 1994",11,2,0
3927,Sebastian Szalay,66,145,66,Orthodox,"Feb 03, 1994",10,2,0
3928,Bartosz Szewczyk,76,205,73,Orthodox,"Sep 18, 1997",8,3,1
3929,Osamu Tachihikari,77,300,0,Orthodox,"Sep 12, 1963",0,4,0
3930,Amber Tackett,0,115,0,N/A,"Jan 01, 1900",1,3,0
3931,Eugenio Tadeu,68,160,0,Orthodox,"Aug 17, 1963",2,3,0
3932,Albert Tadevosyan,0,170,0,N/A,"Apr 12, 1992",13,3,1
3933,Justin Tafa,72,264,74,Southpaw,"Dec 13, 1993",7,5,0
3934,Junior Tafa,75,205,75,Orthodox,"Sep 21, 1996",6,5,0
3935,Khalid Taha,65,135,69,Orthodox,"Feb 15, 1992",13,5,0
3936,Joe Taimanglo,64,135,0,N/A,"Jun 27, 1984",23,7,1
3937,Tatsuro Taira,67,125,70,Orthodox,"Jan 27, 2000",18,1,0
3938,Mairbek Taisumov,69,155,73,Orthodox,"Aug 08, 1988",27,6,0
3939,Taiyilake Nueraji,74,170,75,Southpaw,"Jan 12, 2001",12,1,0
3940,Nobuhiko Takada,72,220,0,Southpaw,"Apr 12, 1962",2,6,2
3941,Yoshiki Takahashi,71,199,0,Southpaw,"Mar 13, 1969",30,27,3
3942,Yoko Takahashi,68,150,0,N/A,"Apr 20, 1973",15,12,2
3943,Daiju Takase,72,170,0,Southpaw,"Apr 20, 1978",12,15,2
3944,Hiroyuki Takaya,66,139,0,Orthodox,"Jun 10, 1977",21,14,2
3945,Yoshihiro Takayama,77,280,0,Orthodox,"Sep 19, 1968",1,4,0
3946,Makoto Takimoto,67,205,0,Southpaw,"Dec 08, 1979",6,5,0
3947,Oleg Taktarov,72,210,0,Orthodox,"Aug 26, 1967",17,5,2
3948,Payton Talbott,70,135,70,Switch,"Sep 09, 1998",11,1,0
3949,Nordine Taleb,73,170,74,Orthodox,"Jun 10, 1981",15,7,0
3950,Murtaza Talha,72,205,74,Orthodox,"Jul 10, 1996",7,2,0
3951,Tsuyoshi Tamakairiki,72,220,0,Orthodox,"Jul 16, 1966",0,3,0
3952,Eli Tamez,67,135,0,N/A,"Aug 22, 1985",10,0,0
3953,Kiyoshi Tamura,71,185,0,Southpaw,"Dec 17, 1969",32,13,3
3954,Akitoshi Tamura,69,135,70,Orthodox,"May 31, 1980",21,18,2
3955,Issei Tamura,65,135,63,Orthodox,"Mar 12, 1984",10,8,0
3956,Jason Tan,70,170,0,Orthodox,"Dec 17, 1981",5,3,0
3957,Akihito Tanaka,0,0,0,Southpaw,"Mar 09, 1983",2,2,0
3958,Michinori Tanaka,65,135,67,Orthodox,"Oct 04, 1990",11,3,0
3959,Evan Tanner,72,185,74,Orthodox,"Feb 11, 1971",32,8,0
3960,Kasey Tanner,67,135,69,Orthodox,"Jan 11, 1992",6,1,0
3961,Otari Tanzilovi,70,135,70,Orthodox,"Apr 09, 1998",9,1,0
3962,Manny Tapia,65,135,67,Orthodox,"Mar 14, 1981",12,14,1
3963,Gary Tapusoa,67,185,0,N/A,"Sep 02, 1979",8,3,0
3964,Miesha Tate,66,135,65,Orthodox,"Aug 18, 1986",20,10,0
3965,Aaron Tau,64,125,66,Switch,"Aug 21, 1993",11,1,0
3966,Deividas Taurosevicius,69,145,68,Southpaw,"Aug 28, 1977",17,5,0
3967,Thiago Tavares,67,145,70,Orthodox,"Nov 08, 1984",21,7,1
3968,Jeremy Tavares,0,135,0,N/A,"Jan 01, 1900",1,6,0
3969,Brad Tavares,73,185,74,Orthodox,"Dec 21, 1987",21,12,0
3970,Ramon Taveras,68,145,70,Southpaw,"Jan 09, 1994",10,4,0
3971,Paul Taylor,72,155,72,Orthodox,"Dec 15, 1979",11,6,1
3972,Jesse Taylor,72,170,73,Orthodox,"Jan 02, 1983",31,15,0
3973,Torrance Taylor,67,155,0,N/A,"Oct 11, 1987",13,8,1
3974,Louis Taylor,71,185,0,Orthodox,"May 12, 1979",13,4,0
3975,Anthony Taylor,67,145,0,N/A,"Jan 01, 1900",1,3,0
3976,Danielle Taylor,60,115,60,Orthodox,"Oct 25, 1989",9,4,0
3977,J.T Taylor,70,0,0,N/A,"Jan 01, 1900",7,7,0
3978,James Te Huna,74,185,75,Orthodox,"Sep 29, 1981",16,9,0
3979,Cam Teague,70,145,69,Orthodox,"Feb 13, 1998",9,2,0
3980,Shawn Teed,77,265,0,Orthodox,"Feb 13, 1992",5,2,0
3981,Glover Teixeira,74,205,76,Orthodox,"Oct 28, 1979",33,9,0
3982,John Teixeira,67,145,0,Orthodox,"Nov 18, 1986",21,2,2
3983,Ewerton Teixeira,73,242,0,N/A,"Feb 13, 1982",3,1,0
3984,Tallison Teixeira,79,258,83,Orthodox,"Dec 07, 1999",9,1,0
3985,Tra Telligman,74,233,0,Orthodox,"Feb 07, 1965",7,5,1
3986,Ramazan Temirov,64,125,63,Orthodox,"Jan 31, 1997",19,3,0
3987,Taneisha Tennant,67,145,70,Orthodox,"Jun 15, 1989",5,1,0
3988,Herman Terrado,0,170,0,N/A,"Sep 27, 1989",15,3,1
3989,Dave Terrel,68,170,0,Southpaw,"May 10, 1978",7,7,0
3990,David Terrell,73,185,0,Southpaw,"Jan 09, 1978",6,2,0
3991,James Terry,70,170,0,Orthodox,"Mar 16, 1981",19,9,0
3992,Jeff Terry,74,205,0,N/A,"Jan 01, 1900",2,3,0
3993,David Teymur,69,155,73,Southpaw,"May 01, 1989",8,2,0
3994,Daniel Teymur,65,145,69,Orthodox,"Feb 03, 1988",7,4,0
3995,Motonobu Tezuka,67,135,0,Southpaw,"Aug 29, 1987",28,12,7
3996,Jason Thacker,70,185,0,Orthodox,"Aug 18, 1975",0,1,0
3997,Alexia Thainara,64,115,67,Orthodox,"Nov 20, 1995",13,1,0
3998,Brandon Thatch,74,170,74,Switch,"Jul 11, 1985",11,5,0
3999,Elias Theodorou,73,185,75,Orthodox,"May 31, 1988",16,3,0
4000,Nik Theotikos,0,185,0,Orthodox,"Jan 01, 1900",6,2,0
4001,Paulo Thiago,71,170,74,Orthodox,"Jan 25, 1981",18,9,0
4002,Colby Thicknesse,67,135,69,Orthodox,"Jun 23, 1999",8,1,0
4003,Din Thomas,69,155,0,Orthodox,"Sep 28, 1976",26,9,0
4004,Ryan Thomas,72,170,0,Orthodox,"Nov 05, 1984",20,8,0
4005,Noah Thomas,69,135,0,Orthodox,"Mar 27, 1981",14,7,0
4006,Joel Thomas,70,170,0,N/A,"Jan 01, 1900",5,2,0
4007,Treston Thomison,68,145,0,N/A,"Jan 01, 1900",10,6,0
4008,Nick Thompson,73,170,74,Orthodox,"Jun 23, 1981",38,14,1
4009,James Thompson,77,265,0,Orthodox,"Dec 16, 1978",20,16,0
4010,Oli Thompson,73,242,75,Orthodox,"Jan 02, 1980",17,10,0
4011,Stephen Thompson,72,170,75,Orthodox,"Feb 11, 1983",17,9,1
4012,Josh Thomson,70,155,71,Orthodox,"Sep 21, 1978",22,9,0
4013,Isaac Thomson,70,145,69,N/A,"May 03, 2002",9,3,0
4014,Simeon Thoresen,73,170,79,Orthodox,"Mar 14, 1984",17,6,1
4015,Josh Thornburg,72,170,0,N/A,"May 24, 1984",8,8,0
4016,Ti Haitao,0,135,0,N/A,"Jan 01, 1900",16,6,0
4017,Gleison Tibau,70,155,71,Southpaw,"Oct 07, 1983",33,14,0
4018,Chris Tickle,69,155,0,N/A,"Feb 01, 1982",9,9,0
4019,Nolan Ticman,66,125,0,Orthodox,"May 17, 1988",4,3,0
4020,Darren Till,72,185,74,Southpaw,"Dec 24, 1992",18,5,1
4021,Brett Tillis,0,145,0,N/A,"Jan 01, 1900",0,0,0
4022,Rio Tirto,64,125,66,Switch,"Feb 09, 2000",8,1,0
4023,Denis Tiuliulin,73,185,77,Orthodox,"May 17, 1988",10,10,0
4024,Ryan Tobar,0,155,0,N/A,"Jan 01, 1900",3,3,0
4025,Rafael Tobias,74,205,74,Orthodox,"Mar 20, 2003",14,1,0
4026,Andrew Todhunter,72,185,0,Switch,"Nov 30, 1987",8,0,0
4027,Dusko Todorovic,73,185,74,Orthodox,"May 19, 1994",13,6,0
4028,Tuco Tokkos,76,205,76,Orthodox,"Jun 30, 1990",11,5,0
4029,Hideo Tokoro,67,135,0,Orthodox,"Aug 22, 1977",34,29,2
4030,Anatoly Tokov,70,185,0,N/A,"Feb 17, 1990",25,2,0
4031,Kazuki Tokudome,71,155,73,Southpaw,"Mar 04, 1987",18,7,1
4032,Puja Tomar,64,115,59,Southpaw,"Dec 05, 1993",9,5,0
4033,Tyler Toner,68,145,70,Orthodox,"Mar 31, 1983",15,7,0
4034,James Toney,69,220,0,Orthodox,"Aug 24, 1968",0,1,0
4035,Masanori Tonooka,68,185,0,Orthodox,"May 25, 1973",1,2,0
4036,Carl Toomey,0,0,0,N/A,"Mar 15, 1972",3,3,0
4037,Ilia Topuria,67,155,69,Orthodox,"Jan 21, 1997",17,0,0
4038,Aleksandre Topuria,67,135,68,Orthodox,"Jan 28, 1996",7,1,0
4039,Anthony Torres,68,170,0,Orthodox,"Jul 31, 1978",5,3,0
4040,Miguel Torres,69,135,76,Orthodox,"Jan 18, 1981",44,9,0
4041,Ronys Torres,67,155,0,Orthodox,"Aug 13, 1975",35,5,0
4042,Haven Torres,0,125,0,N/A,"Jan 01, 1900",0,0,0
4043,Alex Torres,70,145,0,Orthodox,"May 29, 1988",5,4,0
4044,Abram Torres,70,170,0,N/A,"Oct 29, 1982",4,3,0
4045,Jose Torres,64,125,65,Orthodox,"Aug 02, 1992",8,1,0
4046,Desmond Torres,66,135,69,Orthodox,"Jan 06, 1997",7,2,0
4047,Manuel Torres,70,155,73,Switch,"Mar 25, 1995",17,3,0
4048,Justice Torres,67,145,66,Southpaw,"Oct 19, 1997",12,4,0
4049,Eduardo Torres Caut,67,135,70,Orthodox,"Apr 26, 1995",16,2,0
4050,Salim Touahri,70,170,72,Orthodox,"Sep 28, 1989",10,4,0
4051,Dequan Townsend,75,205,79,Orthodox,"May 11, 1986",21,12,0
4052,Minoru Toyonaga,71,195,0,Southpaw,"Jun 12, 1978",2,5,0
4053,Slim Trabelsi,75,235,0,N/A,"May 09, 1993",5,0,0
4054,Roberto Traven,75,227,0,Orthodox,"Sep 16, 1968",6,4,1
4055,Bryan Travers,0,155,0,N/A,"Apr 11, 1983",15,4,0
4056,Alexander Trevino,0,170,0,N/A,"Jan 01, 1900",7,7,0
4057,Francisco Trevino,69,155,70,Orthodox,"Dec 17, 1981",13,3,0
4058,Angelo Trevino,71,170,0,Switch,"Jun 10, 1993",7,3,0
4059,Frank Trigg,69,170,71,Southpaw,"May 07, 1972",21,9,0
4060,Francisco Trinaldo,69,170,70,Southpaw,"Aug 24, 1978",28,9,0
4061,Damien Trites,71,165,0,N/A,"Aug 23, 1979",7,6,0
4062,Michael Trizano,71,145,71,Orthodox,"Dec 31, 1991",11,3,0
4063,Antonio Trocoli,77,185,80,Orthodox,"Dec 06, 1990",12,6,0
4064,Tor Troeng,74,185,0,Orthodox,"Jan 25, 1983",16,7,1
4065,Aaron Trujillo,65,125,0,N/A,"Jan 01, 1900",0,1,0
4066,Reynaldo Trujillo,69,155,0,N/A,"Jan 01, 1982",21,19,0
4067,Abel Trujillo,68,155,70,Orthodox,"Sep 18, 1983",15,8,0
4068,Arman Tsarukyan,67,155,72,Orthodox,"Oct 11, 1996",23,3,0
4069,Rei Tsuruya,66,125,68,Orthodox,"Jun 22, 2002",10,1,0
4070,Chris Tuchscherer,74,258,76,Orthodox,"Sep 08, 1975",21,4,0
4071,Jon Tuck,71,155,73,Orthodox,"Aug 28, 1984",10,5,0
4072,Gavin Tucker,66,145,66,Southpaw,"Jun 17, 1986",13,3,0
4073,Jumabieke Tuerxun,67,135,0,Orthodox,"Apr 17, 1986",19,4,1
4074,Tom Tuggle,74,250,0,Orthodox,"Jan 01, 1900",0,3,0
4075,Blair Tugman,72,135,0,N/A,"Jan 01, 1900",10,6,0
4076,Tai Tuivasa,74,264,75,Southpaw,"Mar 16, 1993",15,9,0
4077,Zubaira Tukhugov,68,155,68,Orthodox,"Jan 15, 1991",20,6,1
4078,Teila Tuli,72,430,0,Orthodox,"Jun 14, 1969",0,1,0
4079,Marco Tulio,72,185,74,Orthodox,"Jun 13, 1994",14,2,0
4080,Nyamjargal Tumendemberel,67,125,71,Orthodox,"Mar 22, 1998",9,1,0
4081,Albert Tumenov,71,170,73,Orthodox,"Dec 26, 1991",18,4,0
4082,Ricky Turcios,69,145,71,Orthodox,"Jun 05, 1993",13,5,0
4083,Anton Turkalj,76,205,78,Orthodox,"Jun 10, 1996",8,4,0
4084,Wellington Turman,72,170,72,Orthodox,"Jul 22, 1996",18,8,0
4085,Courtney Turner,74,170,0,N/A,"Jan 01, 1900",0,3,0
4086,Jalin Turner,75,155,77,Southpaw,"May 18, 1995",15,9,0
4087,Austin Tweedy,69,155,0,Orthodox,"Sep 25, 1990",8,2,0
4088,Marcin Tybura,75,246,78,Orthodox,"Nov 09, 1985",27,10,0
4089,Raphael Uchegbu,69,135,73,Orthodox,"Aug 16, 1995",10,2,0
4090,Takeru Uchida,65,125,68,Southpaw,"Sep 30, 2002",6,1,0
4091,Alberto Uda,75,185,0,Orthodox,"Aug 08, 1984",12,2,0
4092,Ryuki Ueyama,71,180,0,Southpaw,"Apr 17, 1976",12,18,5
4093,Christian Uflacker,71,170,0,N/A,"Aug 04, 1985",5,0,0
4094,Andy Uhrich,72,170,0,N/A,"Jan 01, 1900",11,6,0
4095,Tagir Ulanbekov,67,125,70,Southpaw,"Aug 07, 1991",17,3,0
4096,Carlos Ulberg,76,205,77,Orthodox,"Nov 07, 1990",14,1,0
4097,Gasan Umalatov,71,170,71,Orthodox,"Sep 11, 1982",17,4,2
4098,Jeremy Umphries,0,160,0,N/A,"Jan 01, 1900",5,2,0
4099,Zach Underwood,74,185,0,N/A,"Jan 01, 1900",13,7,0
4100,Caol Uno,67,155,70,Southpaw,"May 08, 1975",33,19,5
4101,Kengo Ura,69,165,0,N/A,"Jun 20, 1981",14,12,2
4102,Logan Urban,72,170,72,Orthodox,"Apr 22, 1994",5,1,0
4103,Hector Urbina,71,170,73,Orthodox,"Sep 17, 1987",17,10,1
4104,Elias Urbina,75,185,77,Southpaw,"Oct 09, 1993",3,1,0
4105,Gilbert Urbina,75,170,75,Orthodox,"Apr 05, 1996",7,5,0
4106,Guilherme Uriel,73,265,74,Orthodox,"Feb 18, 1997",6,2,0
4107,Nick Urso,66,125,66,Southpaw,"Sep 26, 1985",10,3,0
4108,Yasuhiro Urushitani,65,125,0,Southpaw,"Sep 08, 1976",21,8,6
4109,Sho Patrick Usami,69,155,70,Orthodox,"May 08, 2000",4,1,0
4110,Kamaru Usman,72,170,76,Switch,"May 11, 1987",21,4,0
4111,Mohammed Usman,74,239,79,Orthodox,"Apr 01, 1989",12,4,0
4112,Darren Uyenoyama,66,125,65,Orthodox,"Oct 15, 1979",10,6,0
4113,Richie Vaculik,66,125,69,Orthodox,"Jun 19, 1983",10,4,0
4114,Rashid Vagabov,67,125,63,Orthodox,"Jun 27, 1998",14,2,0
4115,Artem Vakhitov,73,205,75,Orthodox,"Apr 04, 1991",3,1,0
4116,Egidijus Valavicius,72,200,0,Orthodox,"Dec 23, 1978",29,12,0
4117,Genaro Valdez,69,155,72,Orthodox,"Jan 16, 1992",10,3,0
4118,Charlie Valencia,63,135,64,Orthodox,"Oct 31, 1974",12,7,0
4119,Robert Valentin,74,185,77,Orthodox,"Mar 31, 1995",11,6,0
4120,Victor Valenzuela,70,155,0,N/A,"Jan 01, 1900",13,6,2
4121,Ivan Valenzuela,74,185,77,Orthodox,"Nov 17, 1992",8,2,0
4122,Victor Valenzuela,69,170,71,Orthodox,"Feb 09, 1994",12,4,0
4123,Timur Valiev,66,135,67,Orthodox,"Jan 19, 1990",18,3,0
4124,Victor Valimaki,72,205,0,Orthodox,"Dec 17, 1981",18,10,0
4125,Andrew Valladerez,0,135,0,N/A,"Jun 28, 1987",5,7,0
4126,Kevin Vallejos,67,145,68,Switch,"Dec 08, 2001",17,1,0
4127,Isaac Vallie-Flagg,68,155,70,Orthodox,"Apr 08, 1978",16,7,1
4128,Joshua Van,65,125,65,Orthodox,"Oct 10, 2001",16,2,0
4129,Mike van Arsdale,74,205,0,Switch,"Jun 20, 1965",8,5,0
4130,Matt Van Buren,77,205,0,N/A,"Jun 12, 1986",7,6,0
4131,Ron van Clief,70,190,0,Orthodox,"Jan 25, 1943",0,1,0
4132,Lloyd Van Dams,73,240,0,Southpaw,"Mar 05, 1972",0,1,0
4133,Alain Van der Merckt,0,185,0,N/A,"Jun 11, 1993",8,0,0
4134,Cameron VanCamp,74,155,74,Switch,"Apr 27, 1993",15,7,1
4135,Chad Vance,72,185,0,Orthodox,"Jan 01, 1900",7,5,0
4136,Jared Vanderaa,76,265,80,Orthodox,"May 12, 1992",12,10,0
4137,Austin Vanderford,71,170,74,Orthodox,"Mar 21, 1990",13,3,0
4138,Lando Vannata,69,155,71,Orthodox,"Mar 14, 1992",12,7,2
4139,Paige VanZant,64,115,65,Orthodox,"Mar 26, 1994",8,5,0
4140,Paul Varelans,80,300,0,Orthodox,"Sep 17, 1969",9,9,0
4141,Kazula Vargas,68,155,71,Southpaw,"Aug 15, 1985",12,5,0
4142,Jamie Varner,68,155,71,Orthodox,"Oct 12, 1984",21,11,1
4143,Guilherme Vasconcelos,72,185,0,Orthodox,"Mar 23, 1986",9,4,0
4144,Linton Vassell,76,205,0,N/A,"Jun 03, 1983",18,5,0
4145,Billy Vaughan,66,155,0,N/A,"Dec 02, 1983",12,17,0
4146,Yuri Vaulin,76,197,0,Southpaw,"Sep 13, 1963",0,1,0
4147,Javier Vazquez,67,145,69,Southpaw,"Jul 16, 1977",16,5,0
4148,Manny Vazquez,70,125,72,Orthodox,"Nov 19, 1993",11,2,0
4149,Gianni Vazquez,67,135,71,Orthodox,"Jul 17, 1994",13,5,1
4150,Matt Veach,71,155,0,Orthodox,"May 31, 1981",17,5,0
4151,Joe Vedepo,72,185,0,Orthodox,"Jan 01, 1983",18,9,0
4152,Kelly Velasco,69,135,0,Orthodox,"May 21, 1995",2,1,0
4153,Greg Velasco,74,265,70,Southpaw,"Sep 23, 1993",6,1,0
4154,Cain Velasquez,73,240,77,Orthodox,"Jul 28, 1982",14,3,0
4155,David Velasquez,65,145,0,Orthodox,"Oct 19, 1966",10,10,0
4156,Bojan Velickovic,72,170,76,Southpaw,"Dec 18, 1988",15,6,1
4157,Karlos Vemola,72,185,75,Orthodox,"Jul 03, 1985",17,5,0
4158,Luigi Vendramini,68,155,73,Orthodox,"Jan 16, 1996",9,3,0
4159,Jerrel Venetiaan,73,195,0,Orthodox,"Mar 09, 1971",4,3,0
4160,Scott Ventimiglia,71,185,0,N/A,"Nov 17, 1972",14,6,1
4161,Brandon Vera,75,230,78,Orthodox,"Oct 10, 1977",15,7,0
4162,Kerry Vera,67,135,0,Orthodox,"Jan 01, 1900",2,0,0
4163,Marlon Vera,68,135,70,Switch,"Dec 02, 1992",23,11,1
4164,Carlos Vera,66,135,69,Orthodox,"Nov 05, 1987",12,4,0
4165,Isis Verbeek,64,115,64,Orthodox,"Jan 12, 1995",5,2,0
4166,Ernie Verdicia,71,199,0,Orthodox,"Jan 01, 1900",0,1,0
4167,Joe Veres,67,155,0,Orthodox,"Nov 09, 1977",4,3,0
4168,Nikolay Veretennikov,73,170,74,Orthodox,"Dec 22, 1989",14,7,0
4169,CJ Vergara,66,125,68,Orthodox,"Jun 18, 1991",12,7,1
4170,Renato Verissimo,73,170,0,Orthodox,"Aug 03, 1973",7,5,0
4171,Bryan Vetell,75,265,0,Southpaw,"Jul 26, 1977",4,3,0
4172,Marvin Vettori,72,185,74,Southpaw,"Sep 20, 1993",19,10,1
4173,Hugo Viana,66,135,67,Orthodox,"Sep 26, 1982",8,4,0
4174,Guilherme Viana,76,205,0,N/A,"Jan 01, 1900",7,3,0
4175,Polyana Viana,65,115,67,Orthodox,"Jun 14, 1992",13,8,0
4176,Vitor Vianna,0,205,0,Orthodox,"Dec 02, 1979",12,3,1
4177,James Vick,75,155,76,Orthodox,"Feb 23, 1987",13,5,0
4178,Tamires Vidal,66,135,68,Orthodox,"Jul 27, 1998",7,4,0
4179,Freddy Vidal,75,205,80,Orthodox,"May 06, 1994",4,1,0
4180,Milton Vieira,72,145,0,Orthodox,"Oct 04, 1978",13,8,2
4181,Reginaldo Vieira,67,135,65,Orthodox,"Nov 26, 1982",13,5,0
4182,Ketlen Vieira,68,135,68,Orthodox,"Aug 26, 1991",15,5,0
4183,Rodolfo Vieira,72,185,73,Orthodox,"Sep 25, 1989",11,4,0
4184,Steve Vigneault,70,185,0,Orthodox,"Feb 14, 1978",12,6,0
4185,Alejandro Villalobos,67,145,0,N/A,"Oct 26, 1979",17,5,0
4186,DeMarco Villalona,69,185,0,N/A,"Jan 01, 1900",1,3,0
4187,Gian Villante,75,230,76,Orthodox,"Aug 18, 1985",17,14,0
4188,Ike Villanueva,73,205,73,Orthodox,"Apr 04, 1984",18,14,0
4189,Ruben Villareal,76,265,0,Orthodox,"May 01, 1970",22,28,3
4190,Armando Villarreal,67,135,66,Southpaw,"Aug 08, 1989",5,2,0
4191,Pablo Villaseca,67,155,0,N/A,"Jan 26, 1987",12,3,0
4192,Joey Villasenor,72,185,0,Orthodox,"Oct 17, 1975",29,10,0
4193,Danillo Villefort,73,185,0,Orthodox,"May 08, 1983",15,5,0
4194,Yuri Villefort,72,170,73,Orthodox,"Mar 23, 1991",10,5,0
4195,Tre'ston Vines,73,185,79,Orthodox,"Jun 18, 1996",10,4,0
4196,Marcos Vinicius,69,125,0,Orthodox,"Dec 05, 1979",23,11,1
4197,Brandon Visher,66,135,68,Orthodox,"May 06, 1984",13,3,0
4198,Falaniko Vitale,70,185,0,Orthodox,"Jul 14, 1974",30,11,0
4199,Cheyanne Vlismas,63,115,63,Switch,"Jun 25, 1995",7,3,0
4200,Bobby Voelker,72,170,74,Orthodox,"Apr 26, 1979",19,13,0
4201,Mateo Vogel,68,145,71,Orthodox,"Mar 05, 1996",8,3,0
4202,Danylo Voievodkin,76,265,78,Southpaw,"Jul 19, 2000",7,0,0
4203,Alexander Volkanovski,66,145,71,Orthodox,"Sep 29, 1988",28,4,0
4204,Jacob Volkmann,69,155,71,Southpaw,"Sep 05, 1980",19,7,0
4205,Alexander Volkov,79,261,80,Orthodox,"Oct 24, 1988",39,11,0
4206,Mark Vologdin,63,135,65,Orthodox,"Apr 18, 2000",12,4,1
4207,Jason Von Flue,72,170,0,Orthodox,"Aug 01, 1975",14,12,1
4208,Milco Voorn,0,220,0,Orthodox,"Jan 01, 1900",20,11,1
4209,Mark Vorgeas,70,135,0,N/A,"Jan 01, 1900",5,3,1
4210,Igor Vovchanchyn,68,205,0,Orthodox,"Aug 06, 1973",55,10,0
4211,Jordan Vucenic,70,155,73,Orthodox,"Mar 02, 1996",13,4,0
4212,James Wade,70,205,0,N/A,"Feb 08, 1972",4,11,0
4213,Chris Wade,70,155,70,Orthodox,"Sep 30, 1987",12,3,0
4214,Neil Wain,70,242,0,Orthodox,"Jan 01, 1900",13,4,0
4215,TJ Waldburger,71,170,75,Orthodox,"Apr 25, 1988",16,9,0
4216,Chase Waldon,73,185,75,Orthodox,"Sep 19, 1986",11,2,0
4217,Andre Walker,71,205,0,Southpaw,"Nov 22, 1972",1,5,0
4218,Herschel Walker,73,215,0,Orthodox,"Mar 03, 1962",2,0,0
4219,Donny Walker,69,135,0,N/A,"Jan 04, 1980",15,10,0
4220,Johnny Walker,78,205,82,Orthodox,"Mar 30, 1992",22,9,0
4221,Brogan Walker,64,125,67,Switch,"Aug 02, 1988",8,5,0
4222,Valter Walker,78,244,78,Orthodox,"Dec 14, 1997",15,1,0
4223,Julius Walker,76,205,78,Orthodox,"Jul 16, 1999",7,2,0
4224,Ben Wall,70,155,0,Orthodox,"Mar 25, 1989",8,7,1
4225,Crafton Wallace,72,185,0,Orthodox,"Nov 10, 1975",18,6,1
4226,Rodney Wallace,69,205,72,Switch,"Nov 21, 1981",26,15,1
4227,Jeremy Wallace,69,0,0,N/A,"Feb 13, 1987",4,6,0
4228,Randall Wallace,71,185,73,Orthodox,"Mar 01, 1989",15,6,0
4229,James Wallace,70,155,69,Orthodox,"Nov 17, 1992",5,2,0
4230,Jim Wallhead,70,170,0,Orthodox,"Mar 14, 1984",29,11,0
4231,Cory Walmsley,72,205,0,Orthodox,"Jan 01, 1900",8,2,0
4232,Richard Walsh,72,170,73,Orthodox,"Dec 01, 1988",9,5,0
4233,Patrick Walsh,71,185,0,N/A,"Nov 28, 1988",10,3,0
4234,Erick Wanderlei,73,205,0,Orthodox,"Jun 20, 1976",3,3,0
4235,Dimitiri Wanderley,0,205,0,Orthodox,"Jan 01, 1900",5,2,0
4236,Andy Wang,66,155,0,Orthodox,"May 28, 1977",7,8,1
4237,Sai Wang,72,170,0,Southpaw,"Jan 14, 1986",20,6,1
4238,Anying Wang,72,170,0,Orthodox,"Apr 04, 1991",2,1,0
4239,Wang Cong,66,125,66,Southpaw,"May 15, 1992",9,1,0
4240,Joshua Wang-Kim,69,135,71,Switch,"Nov 16, 1992",5,2,0
4241,Curt Warburton,72,155,73,Orthodox,"Jan 01, 1900",13,6,0
4242,Brennan Ward,70,170,71,N/A,"Jun 28, 1988",14,5,0
4243,Charlie Ward,71,170,0,Orthodox,"Dec 17, 1980",3,3,0
4244,Terrion Ware,68,135,71,Orthodox,"Mar 31, 1986",17,9,0
4245,Joe Warren,66,135,0,Orthodox,"Oct 31, 1976",15,6,0
4246,Brian Warren,72,185,0,Orthodox,"Jun 05, 1974",18,17,1
4247,Merritt Warren,70,155,0,Southpaw,"Jan 01, 1900",3,3,0
4248,Idris Wasi,72,186,0,N/A,"Dec 11, 1989",2,14,0
4249,Kengo Watanabe,76,220,0,Orthodox,"Jan 31, 1976",8,13,3
4250,Kazuhisa Watanabe,66,139,0,N/A,"May 18, 1983",0,1,0
4251,Ron Waterman,74,280,0,Orthodox,"Nov 23, 1965",16,6,2
4252,Andy Waters,72,170,0,N/A,"Feb 08, 1985",1,2,0
4253,Dominic Waters,73,170,79,Orthodox,"Apr 11, 1989",9,5,0
4254,Trey Waters,77,170,77,Orthodox,"Feb 21, 1995",9,2,0
4255,Michelle Waterson-Gomez,63,115,62,Orthodox,"Jan 06, 1986",18,13,0
4256,Sam Watford,0,155,0,N/A,"Jan 01, 1900",2,2,0
4257,Blake Watkins,0,185,0,N/A,"Jan 01, 1900",5,1,0
4258,Kyle Watson,72,155,0,Southpaw,"Aug 09, 1979",13,8,1
4259,Maka Watson,0,155,0,N/A,"Sep 22, 1984",4,2,0
4260,Walel Watson,71,135,75,Orthodox,"Jul 16, 1984",14,10,0
4261,Tom Watson,73,185,73,Orthodox,"Jul 13, 1982",17,9,0
4262,Enrique Watson,0,185,0,N/A,"Jan 01, 1900",3,1,0
